Notes,State,State Code,Five-Year Age Groups,Five-Year Age Groups Code,Ethnicity,Gender,Gender Code,Year,Year Code,Deaths,Population,Crude Rate
,Alabama,1,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,884,Suppressed
,Alabama,1,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,915,Suppressed
,Alabama,1,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,948,Suppressed
,Alabama,1,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,953,Suppressed
,Alabama,1,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,956,Suppressed
,Alabama,1,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,959,Suppressed
,Alabama,1,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,989,Suppressed
,Alabama,1,35-39 years,35-39,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,995,Suppressed
Total,Alabama,1,35-39 years,35-39,American Indian or Alaskan Native,Male,M,,,Suppressed,18693,Suppressed
Total,Alabama,1,35-39 years,35-39,American Indian or Alaskan Native,,,,,Suppressed,18693,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,980,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,1041,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,1010,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,1006,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,1025,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,1003,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,1046,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,1046,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,1003,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,978,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,963,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,935,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,906,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,917,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,985,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,968,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,937,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,921,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,913,Suppressed
,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,929,Suppressed
Total,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,Male,M,,,Suppressed,19512,Suppressed
Total,Alabama,1,40-44 years,40-44,American Indian or Alaskan Native,,,,,Suppressed,19512,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,923,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,946,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,986,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,1055,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,1090,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,1118,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,1112,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,1113,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,1103,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,1119,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,1111,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,1138,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,1082,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,1043,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,977,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,965,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,961,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,948,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,971,Suppressed
,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,997,Suppressed
Total,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,Male,M,,,Suppressed,20758,Suppressed
Total,Alabama,1,45-49 years,45-49,American Indian or Alaskan Native,,,,,Suppressed,20758,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,776,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,871,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,912,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,904,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,904,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,905,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,951,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,994,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,1058,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,1083,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,1096,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,1095,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,1122,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,1138,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,1118,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,1127,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,1101,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,1074,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,1010,Suppressed
,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,973,Suppressed
Total,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,Male,M,,,Suppressed,20212,Suppressed
Total,Alabama,1,50-54 years,50-54,American Indian or Alaskan Native,,,,,Suppressed,20212,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,526,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,598,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,615,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,721,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,799,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,877,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,911,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,986,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,978,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,971,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,962,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,986,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,1033,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,1060,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,1079,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,1082,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,1115,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,1141,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,1125,Suppressed
,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,1097,Suppressed
Total,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,Male,M,,,Suppressed,18662,Suppressed
Total,Alabama,1,55-59 years,55-59,American Indian or Alaskan Native,,,,,Suppressed,18662,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,332,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,357,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,417,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,450,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,463,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,513,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,579,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,596,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,689,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,759,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,837,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,856,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,896,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,885,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,908,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,934,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,981,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,1030,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,1058,Suppressed
,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,1080,Suppressed
Total,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,Male,M,,,Suppressed,14620,Suppressed
Total,Alabama,1,60-64 years ,60-64,American Indian or Alaskan Native,,,,,Suppressed,14620,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,179,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,228,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,235,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,264,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,296,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,322,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,340,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,396,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,423,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,444,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,506,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,541,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,617,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,679,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,735,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,793,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,819,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,845,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,871,Suppressed
,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,892,Suppressed
Total,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,Male,M,,,Suppressed,10425,Suppressed
Total,Alabama,1,65-69 years,65-69,American Indian or Alaskan Native,,,,,Suppressed,10425,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,142,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,173,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,156,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,164,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,192,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,191,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,204,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,230,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,249,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,291,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,313,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,305,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,354,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,394,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,440,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,479,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,521,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,570,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,649,Suppressed
,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,708,Suppressed
Total,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,Male,M,,,Suppressed,6725,Suppressed
Total,Alabama,1,70-74 years,70-74,American Indian or Alaskan Native,,,,,Suppressed,6725,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,85,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,107,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,118,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,128,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,132,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,138,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,145,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,127,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,134,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,159,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,151,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,161,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,192,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,199,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,240,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,251,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,287,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,322,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,350,Suppressed
,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,407,Suppressed
Total,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,Male,M,,,Suppressed,3833,Suppressed
Total,Alabama,1,75-79 years,75-79,American Indian or Alaskan Native,,,,,Suppressed,3833,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,23,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,36,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,37,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,41,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2003,2003,Suppressed,51,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2004,2004,Suppressed,58,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2005,2005,Suppressed,59,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2006,2006,Suppressed,66,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2007,2007,Suppressed,69,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2008,2008,Suppressed,69,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2009,2009,Suppressed,70,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2010,2010,Suppressed,70,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2011,2011,Suppressed,75,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2012,2012,Suppressed,86,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2013,2013,Suppressed,102,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2014,2014,Suppressed,123,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2015,2015,Suppressed,136,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2016,2016,Suppressed,152,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2017,2017,Suppressed,183,Suppressed
,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,2018,2018,Suppressed,196,Suppressed
Total,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,Male,M,,,Suppressed,1702,Suppressed
Total,Alabama,1,80-84 years,80-84,American Indian or Alaskan Native,,,,,Suppressed,1702,Suppressed
,Alabama,1,85-89 years,85-89,American Indian or Alaskan Native,Male,M,1999,1999,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,American Indian or Alaskan Native,Male,M,2000,2000,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,American Indian or Alaskan Native,Male,M,2001,2001,Suppressed,Not Applicable,Not Applicable
,Alabama,1,85-89 years,85-89,American Indian or Alaskan Native,Male,M,2002,2002,Suppressed,Not Applicable,Not Applicable
