"Notes"	"State"	"State Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2013"	"2013"	Suppressed	3173	Suppressed
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2014"	"2014"	Suppressed	3453	Suppressed
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2015"	"2015"	Suppressed	3670	Suppressed
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2016"	"2016"	Suppressed	3751	Suppressed
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2017"	"2017"	Suppressed	3898	Suppressed
	"Alabama"	"01"	"50-54 years"	"50-54"	"Female"	"F"	"2018"	"2018"	Suppressed	4191	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"1999"	"1999"	Suppressed	693	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2000"	"2000"	Suppressed	859	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2001"	"2001"	Suppressed	950	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2002"	"2002"	Suppressed	1043	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2003"	"2003"	Suppressed	1090	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2004"	"2004"	Suppressed	1115	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2005"	"2005"	Suppressed	1235	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2006"	"2006"	Suppressed	1373	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2007"	"2007"	Suppressed	1444	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2008"	"2008"	Suppressed	1562	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2009"	"2009"	Suppressed	1705	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2010"	"2010"	Suppressed	1777	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2011"	"2011"	Suppressed	1994	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2012"	"2012"	Suppressed	2193	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2013"	"2013"	Suppressed	2376	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2014"	"2014"	Suppressed	2555	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2015"	"2015"	Suppressed	2764	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2016"	"2016"	Suppressed	2871	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2017"	"2017"	Suppressed	3000	Suppressed
	"Alabama"	"01"	"55-59 years"	"55-59"	"Female"	"F"	"2018"	"2018"	Suppressed	3240	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"1999"	"1999"	Suppressed	484	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2000"	"2000"	Suppressed	651	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2001"	"2001"	Suppressed	680	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2002"	"2002"	Suppressed	721	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2003"	"2003"	Suppressed	794	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2004"	"2004"	Suppressed	879	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2005"	"2005"	Suppressed	933	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2006"	"2006"	Suppressed	1045	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2007"	"2007"	Suppressed	1137	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2008"	"2008"	Suppressed	1158	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2009"	"2009"	Suppressed	1206	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2010"	"2010"	Suppressed	1286	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2011"	"2011"	Suppressed	1451	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2012"	"2012"	Suppressed	1544	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2013"	"2013"	Suppressed	1586	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2014"	"2014"	Suppressed	1702	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2015"	"2015"	Suppressed	1797	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2016"	"2016"	Suppressed	2006	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2017"	"2017"	Suppressed	2276	Suppressed
	"Alabama"	"01"	"60-64 years "	"60-64"	"Female"	"F"	"2018"	"2018"	Suppressed	2463	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"1999"	"1999"	Suppressed	424	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2000"	"2000"	Suppressed	520	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2001"	"2001"	Suppressed	522	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2002"	"2002"	Suppressed	546	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2003"	"2003"	Suppressed	559	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2004"	"2004"	Suppressed	590	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2005"	"2005"	Suppressed	628	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2006"	"2006"	Suppressed	668	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2007"	"2007"	Suppressed	689	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2008"	"2008"	Suppressed	759	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2009"	"2009"	Suppressed	841	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2010"	"2010"	Suppressed	885	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2011"	"2011"	Suppressed	959	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2012"	"2012"	Suppressed	1068	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2013"	"2013"	Suppressed	1153	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2014"	"2014"	Suppressed	1331	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2015"	"2015"	Suppressed	1437	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2016"	"2016"	Suppressed	1590	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2017"	"2017"	Suppressed	1592	Suppressed
	"Alabama"	"01"	"65-69 years"	"65-69"	"Female"	"F"	"2018"	"2018"	Suppressed	1635	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"1999"	"1999"	Suppressed	323	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2000"	"2000"	Suppressed	415	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2001"	"2001"	Suppressed	487	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2002"	"2002"	Suppressed	483	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2003"	"2003"	Suppressed	521	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2004"	"2004"	Suppressed	544	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2005"	"2005"	Suppressed	526	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2006"	"2006"	Suppressed	546	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2007"	"2007"	Suppressed	587	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2008"	"2008"	Suppressed	616	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2009"	"2009"	Suppressed	675	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2010"	"2010"	Suppressed	703	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2011"	"2011"	Suppressed	772	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2012"	"2012"	Suppressed	860	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2013"	"2013"	Suppressed	883	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2014"	"2014"	Suppressed	908	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2015"	"2015"	Suppressed	946	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2016"	"2016"	Suppressed	1000	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2017"	"2017"	Suppressed	1146	Suppressed
	"Alabama"	"01"	"70-74 years"	"70-74"	"Female"	"F"	"2018"	"2018"	Suppressed	1223	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"1999"	"1999"	Suppressed	256	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2000"	"2000"	Suppressed	332	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2001"	"2001"	Suppressed	327	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2002"	"2002"	Suppressed	336	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2003"	"2003"	Suppressed	353	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2004"	"2004"	Suppressed	366	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2005"	"2005"	Suppressed	385	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2006"	"2006"	Suppressed	449	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2007"	"2007"	Suppressed	450	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2008"	"2008"	Suppressed	472	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2009"	"2009"	Suppressed	492	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2010"	"2010"	Suppressed	497	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2011"	"2011"	Suppressed	538	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2012"	"2012"	Suppressed	580	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2013"	"2013"	Suppressed	643	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2014"	"2014"	Suppressed	709	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2015"	"2015"	Suppressed	736	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2016"	"2016"	Suppressed	766	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2017"	"2017"	Suppressed	761	Suppressed
	"Alabama"	"01"	"75-79 years"	"75-79"	"Female"	"F"	"2018"	"2018"	Suppressed	802	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"1999"	"1999"	Suppressed	147	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2000"	"2000"	Suppressed	219	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2001"	"2001"	Suppressed	231	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2002"	"2002"	Suppressed	243	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2003"	"2003"	Suppressed	256	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2004"	"2004"	Suppressed	271	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2005"	"2005"	Suppressed	281	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2006"	"2006"	Suppressed	279	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2007"	"2007"	Suppressed	298	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2008"	"2008"	Suppressed	305	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2009"	"2009"	Suppressed	298	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2010"	"2010"	Suppressed	327	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2011"	"2011"	Suppressed	360	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2012"	"2012"	Suppressed	396	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2013"	"2013"	Suppressed	454	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2014"	"2014"	Suppressed	457	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2015"	"2015"	Suppressed	471	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2016"	"2016"	Suppressed	495	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2017"	"2017"	Suppressed	504	Suppressed
	"Alabama"	"01"	"80-84 years"	"80-84"	"Female"	"F"	"2018"	"2018"	Suppressed	542	Suppressed
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"1999"	"1999"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2000"	"2000"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2001"	"2001"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2002"	"2002"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2003"	"2003"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2004"	"2004"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2005"	"2005"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2006"	"2006"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2007"	"2007"	Suppressed	Not Applicable	Not Applicable
	"Alabama"	"01"	"85-89 years"	"85-89"	"Female"	"F"	"2008"	"2008"	Suppressed	Not Applicable	Not Applicable
